match_id,patch,team_a_1,team_a_2,team_a_3,team_a_4,team_a_5,team_b_1,team_b_2,team_b_3,team_b_4,team_b_5,team_a_win
NA1_5506681165,16.5,Ambessa,Annie,Caitlyn,Nami,Shaco,Ashe,Mel,Sion,Veigar,Zaahen,1
NA1_5509427765,16.5,Aatrox,Caitlyn,Janna,Khazix,Viktor,Belveth,Thresh,Vayne,Yasuo,Ziggs,1
NA1_5506894444,16.5,Ekko,Fizz,Lucian,Milio,Urgot,Garen,LeeSin,MissFortune,Neeko,Viktor,0
NA1_5508135229,16.5,Jax,Jhin,Katarina,Shyvana,Zilean,Malphite,MonkeyKing,Thresh,Twitch,Yasuo,0
NA1_5507078703,16.5,Katarina,Malphite,Neeko,Talon,Zyra,Morgana,Naafiri,Singed,Sylas,Yunara,1
NA1_5506938493,16.5,Graves,Jhin,Neeko,Volibear,Zoe,Jinx,Riven,Soraka,Viktor,XinZhao,1
NA1_5507610486,16.5,Aatrox,Lucian,Nocturne,Soraka,Velkoz,JarvanIV,Lulu,Twitch,Vladimir,Yasuo,1
NA1_5507215081,16.5,Chogath,Nami,Talon,Vayne,Zed,Darius,Irelia,Thresh,Xerath,Yone,1
NA1_5509160146,16.5,Ahri,Jax,MonkeyKing,Riven,Vayne,Janna,KogMaw,Talon,Yasuo,Zaahen,0
NA1_5508223724,16.5,Ezreal,MasterYi,Poppy,Soraka,Talon,Jinx,Katarina,Pyke,Vayne,Zyra,0
NA1_5509112943,16.5,Aatrox,Brand,Nunu,Orianna,Thresh,Braum,Kayle,MasterYi,Urgot,Vayne,1
NA1_5509828383,16.5,Bard,Draven,LeeSin,Mordekaiser,Ryze,Ekko,Hecarim,TahmKench,Velkoz,Warwick,0
NA1_5509147105,16.5,Alistar,Kaisa,Qiyana,Zaahen,Zyra,Ezreal,Jayce,Poppy,Rumble,Viktor,1
NA1_5506362540,16.5,Ambessa,Jayce,Smolder,Xayah,Xerath,Graves,Jinx,Leona,Rumble,Yone,0
NA1_5508868064,16.5,Alistar,Ezreal,Mel,Nocturne,Singed,Braum,Graves,Ornn,Smolder,Sylas,0
NA1_5509459637,16.5,Ahri,Ezreal,Nunu,Rakan,Yone,Bard,MonkeyKing,Sylas,Yorick,Ziggs,0
NA1_5510011415,16.5,Aatrox,Jinx,Karma,MasterYi,Viktor,Hwei,Khazix,Soraka,Twitch,Zaahen,0
NA1_5508423495,16.5,Aatrox,Akali,Leona,Teemo,Twitch,Ahri,MissFortune,Rakan,Sion,Viego,0
NA1_5508944567,16.5,Anivia,Ekko,Fiora,Karma,Senna,Bard,Gnar,Kayn,Lucian,Syndra,1
NA1_5508871033,16.5,Aatrox,AurelionSol,Kindred,Nami,Yasuo,Ambessa,Jayce,Lux,Swain,Zyra,1
NA1_5508476458,16.5,Ahri,Katarina,LeeSin,Riven,Yuumi,Akshan,Gwen,Mel,Senna,XinZhao,0
NA1_5505819387,16.5,Alistar,Maokai,Naafiri,Smolder,Vladimir,Aurora,Janna,Jayce,Nasus,Varus,1
NA1_5506873383,16.5,Ahri,Kaisa,Nocturne,Ornn,Pyke,Malphite,Rakan,Shen,Vex,Xayah,0
NA1_5510663012,16.5,Ambessa,Elise,Ezreal,Fizz,Nautilus,Draven,Jayce,Leona,Lux,Volibear,1
NA1_5508504022,16.5,Corki,Graves,MasterYi,Nautilus,TwistedFate,Draven,Kled,Shaco,Talon,XinZhao,0
NA1_5510280321,16.5,Aphelios,Rell,Sion,Taliyah,Yone,Galio,Garen,Kaisa,Lulu,XinZhao,1
NA1_5507970672,16.5,Aatrox,Akali,Jinx,LeeSin,Xerath,Anivia,Mel,Vi,Yone,Zaahen,1
NA1_5510374213,16.5,Aphelios,Elise,Lucian,Ornn,Poppy,Gragas,Janna,Qiyana,Samira,Sion,0
NA1_5506148063,16.5,Aurora,Graves,Kled,Sivir,Yuumi,Camille,Diana,Draven,Nami,Swain,0
NA1_5509727930,16.5,Ahri,DrMundo,Gangplank,Nautilus,Ziggs,Mel,Shen,Twitch,Viego,Zaahen,1
NA1_5509705565,16.5,Ahri,Ambessa,Hwei,Mordekaiser,Shen,Ekko,KSante,Samira,Talon,Thresh,1
NA1_5505584074,16.5,Aurora,Draven,Kayn,Lux,Poppy,Belveth,Lissandra,MissFortune,Rell,XinZhao,0
NA1_5509221964,16.5,Amumu,Jhin,Kayle,Nocturne,Velkoz,Galio,Mordekaiser,Smolder,Sona,Talon,0
NA1_5510509531,16.5,Akali,Aurora,Jinx,Lulu,Viego,Bard,Ekko,Jhin,Nasus,Nocturne,1
NA1_5507860606,16.5,Ashe,Darius,Jax,Kassadin,Nautilus,Garen,Kaisa,Kindred,Talon,Thresh,0
NA1_5506288014,16.5,Aphelios,Jayce,Malphite,Soraka,TwistedFate,Gangplank,Jhin,Khazix,Syndra,Xerath,0
NA1_5509163659,16.5,Akshan,Braum,Caitlyn,Ekko,Sion,KogMaw,Mel,Pyke,Shen,Viego,1
NA1_5507075836,16.5,Aatrox,Akali,AurelionSol,Ekko,Nami,Aphelios,Qiyana,Sion,Soraka,Zac,0
NA1_5508104883,16.5,Galio,Kindred,Sivir,Vayne,Yuumi,Janna,Lillia,Lux,Nasus,Smolder,1
NA1_5506116008,16.5,Ahri,Irelia,Milio,RekSai,Smolder,DrMundo,Garen,Khazix,Varus,Xerath,1
NA1_5509850746,16.5,Annie,Corki,Kindred,Leblanc,Nami,Aurora,Senna,Sion,Xerath,XinZhao,0
NA1_5505838645,16.5,Aatrox,Blitzcrank,Heimerdinger,Samira,Syndra,Mel,Rakan,Shen,Viego,Xayah,1
NA1_5507779033,16.5,Ambessa,Caitlyn,Karma,Kayn,Zoe,Aurora,Fiora,Jhin,Nami,Shaco,1
NA1_5505574010,16.5,Brand,Naafiri,Pyke,Seraphine,Skarner,Jhin,Singed,Sona,Sylas,Talon,1
NA1_5510681363,16.5,Akali,Annie,Karma,Rengar,Yone,Janna,Kassadin,Nocturne,Rumble,Varus,1
NA1_5507596407,16.5,Amumu,Jinx,Karma,Swain,Udyr,Draven,Kayn,Renata,Seraphine,Yorick,1
NA1_5507618334,16.5,Caitlyn,Ekko,MasterYi,Thresh,Warwick,Camille,JarvanIV,Lulu,Zed,Zeri,0
NA1_5508983896,16.5,Ahri,DrMundo,Nami,Senna,XinZhao,Graves,JarvanIV,Leblanc,Lucian,Singed,0
NA1_5507049940,16.5,LeeSin,Nami,Qiyana,Senna,Teemo,Morgana,Naafiri,Swain,Velkoz,Zaahen,0
NA1_5509827385,16.5,Ahri,Akali,Rengar,Twitch,Yuumi,Katarina,Poppy,Senna,Trundle,Vladimir,1
NA1_5509107156,16.5,Bard,Naafiri,Shaco,Sylas,Varus,Jinx,Lux,Milio,Rengar,Singed,0
NA1_5509819945,16.5,Aphelios,Briar,Malphite,Ryze,Thresh,Fizz,Morgana,Renekton,Talon,Xayah,0
NA1_5509521598,16.5,Ahri,Kalista,Karma,Rengar,Vayne,Caitlyn,Lulu,Mel,Yone,Zaahen,0
NA1_5507843662,16.5,Akshan,Aurora,Smolder,Sona,Sylas,Milio,Orianna,Varus,Vayne,Vi,0
NA1_5509137501,16.5,Ahri,Kaisa,Rakan,RekSai,Volibear,Ezreal,Hwei,JarvanIV,Karma,Shen,1
NA1_5506622217,16.5,Ahri,JarvanIV,Jax,Nami,Twitch,Ambessa,Fizz,Maokai,Sion,Veigar,0
NA1_5507851557,16.5,Ahri,Khazix,Morgana,Pantheon,Yunara,Brand,JarvanIV,Rell,Varus,Viktor,1
NA1_5508561960,16.5,Leona,Malphite,Malzahar,Senna,Talon,Pantheon,Rell,Syndra,XinZhao,Yasuo,1
NA1_5508415108,16.5,Blitzcrank,Galio,JarvanIV,Vayne,Zaahen,Diana,Illaoi,Qiyana,Senna,Seraphine,1
NA1_5509186421,16.5,Akali,Gangplank,Nautilus,Shyvana,Yunara,Graves,Kassadin,Nami,Nasus,Xayah,0
NA1_5507985794,16.5,AurelionSol,Caitlyn,Karma,Kayle,LeeSin,FiddleSticks,Kaisa,Nami,Yone,Zed,0
NA1_5508027055,16.5,Ambessa,Ezreal,Seraphine,Talon,Yasuo,Brand,Corki,Nami,Taric,Yone,0
NA1_5506169572,16.5,Corki,Hwei,Rakan,Riven,Udyr,Kindred,Pantheon,Viego,Viktor,Volibear,1
NA1_5510091937,16.5,Jhin,Karma,Shen,Vayne,Vladimir,Jinx,Mordekaiser,Sylas,Talon,Zaahen,1
NA1_5506461415,16.5,Ambessa,Caitlyn,Janna,Malzahar,Yorick,Graves,Milio,TwistedFate,Yone,Yunara,0
NA1_5506224170,16.5,Akali,DrMundo,Kled,Rell,Varus,AurelionSol,Kayn,Mordekaiser,Morgana,Smolder,0
NA1_5507004819,16.5,Akali,Ezreal,Karma,Lillia,Trundle,Bard,Qiyana,Shen,Smolder,Taliyah,1
NA1_5510538426,16.5,Akali,Hecarim,Kaisa,Ornn,Seraphine,Jayce,Naafiri,Nunu,Soraka,Ziggs,1
NA1_5510579443,16.5,Ahri,Kayn,Mordekaiser,Nami,Varus,Ezreal,Garen,Hecarim,Lux,Rell,1
NA1_5510569017,16.5,Galio,Kaisa,Kayn,Rakan,Swain,Graves,Nautilus,Sylas,TwistedFate,Xayah,0
NA1_5508001464,16.5,Ahri,Jinx,Soraka,Viego,Yorick,KogMaw,Lucian,Nami,Pantheon,Sett,0
NA1_5510183475,16.5,Ambessa,Diana,Jinx,Sona,Yone,Kassadin,Lucian,Nami,Nocturne,Vayne,1
NA1_5510011174,16.5,Akali,MissFortune,Sona,Vex,XinZhao,Draven,Janna,Teemo,Viego,Yasuo,1
NA1_5510519504,16.5,Anivia,Chogath,Graves,MissFortune,Qiyana,Jax,Mordekaiser,Nami,Smolder,Talon,0
NA1_5510493337,16.5,AurelionSol,Graves,Singed,Sona,Twitch,Kayn,Lucian,Lux,Sion,Soraka,1
NA1_5506582931,16.5,Aatrox,Hwei,LeeSin,Lux,Senna,Aurora,Caitlyn,Gragas,Mel,Talon,0
NA1_5509273764,16.5,Ambessa,Lucian,Nami,Talon,Zaahen,Kaisa,Kassadin,Malphite,Nautilus,Shaco,1
NA1_5509105487,16.5,Graves,Jax,Katarina,Shaco,Sivir,Jinx,Karma,Khazix,Qiyana,Trundle,0
NA1_5510280128,16.5,Ahri,LeeSin,Thresh,Yone,Zeri,Annie,Kled,Qiyana,Smolder,Syndra,1
NA1_5507448952,16.5,Ahri,Darius,Nasus,Nautilus,Smolder,Aphelios,Blitzcrank,Garen,Gwen,Yasuo,0
NA1_5509145858,16.5,Bard,Ezreal,Sion,Syndra,Zaahen,Kaisa,Nautilus,Shaco,Viktor,Yone,0
NA1_5507113606,16.5,Darius,Nautilus,Teemo,Udyr,Yunara,DrMundo,Gnar,Neeko,Yasuo,Ziggs,1
NA1_5508314324,16.5,AurelionSol,Darius,Kindred,Tryndamere,Xerath,Malzahar,Shaco,Shen,Swain,Zaahen,0
NA1_5509166509,16.5,Aatrox,Ambessa,Milio,Vladimir,Yasuo,Ahri,Elise,Senna,Sett,Veigar,1
NA1_5510595364,16.5,Annie,Aphelios,Jayce,Lux,Maokai,Graves,Jinx,Karma,Sylas,Zac,1
NA1_5509775999,16.5,Bard,Garen,Nidalee,Senna,Viktor,Blitzcrank,Gwen,Hwei,Kaisa,Vi,0
NA1_5507368912,16.5,Diana,Ezreal,Jayce,Karma,Zaahen,Ivern,Lulu,Nasus,Talon,Yunara,0
NA1_5508096600,16.5,Alistar,Graves,Kaisa,Ornn,Zed,Jhin,Soraka,TwistedFate,Varus,Viego,0
NA1_5508607860,16.5,Braum,Fiora,JarvanIV,Senna,Yone,Gwen,Lucian,Nami,Sylas,Zaahen,1
NA1_5508576694,16.5,Corki,Garen,Karma,Xerath,Zed,LeeSin,Mel,Mordekaiser,Nocturne,Taric,0
NA1_5505981447,16.5,Chogath,Nautilus,Ornn,Senna,Veigar,Jayce,Renekton,Sylas,Varus,Velkoz,0
NA1_5508236417,16.5,Briar,Jinx,Ornn,Sona,Taliyah,Ekko,Mel,Nami,Trundle,Zed,1
NA1_5509606634,16.5,Ambessa,Azir,Ezreal,Lux,Nautilus,Corki,Thresh,Vayne,Velkoz,Viego,1
NA1_5510699885,16.5,Ahri,Hecarim,Irelia,Soraka,Vayne,Ekko,Garen,Milio,Naafiri,Senna,1
NA1_5506346285,16.5,Fizz,Garen,Jhin,Sion,Yasuo,Gwen,Trundle,Tryndamere,TwistedFate,Varus,0
NA1_5508696459,16.5,Akali,Caitlyn,Lillia,Renekton,Thresh,Ashe,Camille,LeeSin,Ryze,Seraphine,0
NA1_5507304269,16.5,Akali,DrMundo,Jinx,MasterYi,Nautilus,Hwei,KSante,Leona,Nidalee,Yone,1
NA1_5509760994,16.5,Aatrox,Akshan,Ekko,Jhin,Lux,Jinx,Poppy,Shyvana,Sona,Syndra,1
NA1_5506962361,16.5,Aatrox,Maokai,RekSai,Samira,Syndra,Graves,Lucian,Mordekaiser,Rakan,Sylas,1
NA1_5510650333,16.5,Alistar,Katarina,MissFortune,Renekton,Taliyah,Ambessa,Chogath,Karthus,Rakan,Yasuo,0
NA1_5508851221,16.5,Ambessa,Caitlyn,Gnar,Neeko,Pyke,Ezreal,Karma,Naafiri,Volibear,Yone,1
NA1_5505614627,16.5,Ahri,Karma,Sion,Sivir,Skarner,Akali,Kaisa,Maokai,MasterYi,Zed,1
NA1_5507309024,16.5,Aatrox,Draven,Pyke,Shaco,Smolder,Briar,Ezreal,Poppy,TwistedFate,Yone,0
NA1_5510295420,16.5,Amumu,Draven,Gragas,Khazix,Ryze,Karma,Karthus,LeeSin,Sivir,Sylas,0
NA1_5510708125,16.5,Blitzcrank,Diana,Malzahar,Senna,Zaahen,Brand,Janna,Lucian,Sejuani,Urgot,0
NA1_5510245144,16.5,Ashe,Bard,Graves,Kayle,Ornn,Ekko,Garen,Kaisa,Naafiri,Nautilus,1
NA1_5506056688,16.5,Aphelios,Diana,Riven,Soraka,Syndra,Graves,Jayce,Kayle,Senna,Veigar,1
NA1_5508063543,16.5,Ahri,Kindred,Malphite,Thresh,Xayah,Aurora,Jinx,Nami,Sylas,Zed,1
NA1_5509502282,16.5,Aatrox,Ashe,Aurora,Diana,Sivir,Nami,Nasus,TahmKench,Vex,Yunara,1
NA1_5509634772,16.5,Ashe,Janna,MonkeyKing,Vayne,Zoe,Aurora,Bard,Chogath,MasterYi,MissFortune,1
NA1_5507189919,16.5,Aurora,Ezreal,RekSai,Soraka,Talon,Cassiopeia,Diana,Garen,Seraphine,Twitch,0
NA1_5509023770,16.5,Aphelios,Gwen,Janna,Ornn,Varus,Caitlyn,JarvanIV,Karma,Leblanc,Ryze,0
NA1_5508057533,16.5,Ambessa,Qiyana,Senna,Seraphine,Urgot,Darius,Jinx,Khazix,Neeko,Sylas,1
NA1_5508861970,16.5,Alistar,Mel,Poppy,XinZhao,Yasuo,Illaoi,Nami,Smolder,Urgot,Viego,1
NA1_5508765038,16.5,Alistar,Illaoi,Pantheon,Vayne,XinZhao,Aphelios,Diana,Milio,Sion,Zed,1
NA1_5506388757,16.5,Garen,LeeSin,Mel,Nami,Vladimir,Jinx,Rengar,Thresh,Urgot,Viktor,0
NA1_5508605607,16.5,Ambessa,Anivia,Kaisa,Xerath,Zaahen,Lux,Nunu,Shen,Smolder,Swain,1
NA1_5509283594,16.5,AurelionSol,Belveth,Garen,Lux,Nautilus,Irelia,Khazix,MissFortune,Nami,Yone,1
NA1_5507442216,16.5,Darius,Lucian,Morgana,Rammus,Sylas,Gwen,Karma,Olaf,Tristana,Yone,0
NA1_5508261156,16.5,Ekko,Ezreal,Graves,Malzahar,Thresh,Irelia,Kayn,Lux,Sion,Zoe,0
NA1_5510171912,16.5,Aatrox,Ekko,Lulu,Sivir,Yone,Draven,Karthus,Kled,Neeko,TwistedFate,0
NA1_5507861530,16.5,Blitzcrank,Draven,Singed,Talon,Volibear,Jhin,Katarina,Rakan,Rengar,Teemo,1
NA1_5507321463,16.5,Ahri,Caitlyn,Hecarim,Karma,Renekton,Ekko,Ezreal,Sion,Swain,Yone,1
NA1_5510387619,16.5,Ashe,Nocturne,Orianna,Seraphine,Singed,FiddleSticks,Rakan,Riven,Shen,Xayah,0
NA1_5508407275,16.5,Bard,Draven,Fiora,Qiyana,Vex,Rengar,Seraphine,Shaco,Teemo,Yasuo,1
NA1_5508252877,16.5,Hecarim,Jax,Jinx,Leona,Vex,Kled,Lissandra,Nunu,Pyke,XinZhao,0
NA1_5509446868,16.5,Akshan,Khazix,Kled,Soraka,Veigar,Kaisa,Mel,Mordekaiser,Pyke,XinZhao,0
NA1_5507068937,16.5,Fiora,Senna,Smolder,Xerath,XinZhao,Jinx,Lillia,Lux,Malphite,Renata,0
NA1_5505864669,16.5,Ahri,Lux,Sett,Shen,Twitch,FiddleSticks,Galio,KSante,Kaisa,Seraphine,0
NA1_5509128496,16.5,Brand,Braum,Rengar,Viktor,Yorick,Ezreal,Graves,KSante,TwistedFate,Zilean,0
NA1_5509833721,16.5,Aatrox,Belveth,Lux,Mel,Soraka,Gwen,Hwei,Jhin,Rammus,Viego,1
NA1_5507642714,16.5,Ahri,Akali,Darius,Draven,Nami,Ambessa,Brand,Fiora,Nautilus,Yasuo,1
NA1_5506412471,16.5,Aphelios,JarvanIV,Karma,Leblanc,Zed,Jinx,Sona,Vex,Vi,Zoe,1
NA1_5507074684,16.5,Annie,Caitlyn,LeeSin,Neeko,Volibear,Ashe,Bard,Graves,Sion,Sylas,0
NA1_5508522097,16.5,Jayce,Karthus,Senna,Shaco,Viktor,Lux,RekSai,Rumble,Xerath,Yasuo,1
NA1_5509561737,16.5,AurelionSol,Nunu,Ornn,Pantheon,Samira,Bard,Graves,Hwei,Olaf,Sylas,1
NA1_5508543657,16.5,Ashe,Kled,Malzahar,Seraphine,Shen,Evelynn,Garen,Jhin,Thresh,Yasuo,1
NA1_5505741849,16.5,Ahri,Kindred,Sona,Urgot,Veigar,Corki,Irelia,JarvanIV,Kennen,Nami,0
NA1_5509651990,16.5,Braum,Corki,Nunu,Ornn,Veigar,Jax,Lulu,Naafiri,Twitch,Zed,0
NA1_5506834322,16.5,Amumu,Bard,Brand,DrMundo,Warwick,Jax,MasterYi,Ryze,Sivir,Sona,1
NA1_5510122942,16.5,Brand,Jax,Nautilus,Yorick,Zed,Darius,Fizz,Jhin,Senna,Viego,0
NA1_5506083705,16.5,Anivia,Ezreal,JarvanIV,Kayle,Sona,Irelia,Neeko,Varus,Volibear,Yorick,1
NA1_5510244220,16.5,Akshan,Chogath,Sona,Swain,Zaahen,Nami,Rengar,Syndra,Udyr,Yunara,1
NA1_5508876598,16.5,Aatrox,Ahri,Alistar,Draven,XinZhao,Briar,Khazix,Nautilus,Ryze,Samira,1
NA1_5509142695,16.5,Ahri,Karma,Kassadin,LeeSin,Mel,Jinx,Lulu,Udyr,Veigar,Vladimir,0
NA1_5509790993,16.5,Aatrox,Graves,Morgana,Vayne,Viktor,Akshan,Caitlyn,Chogath,Fizz,Soraka,0
NA1_5506513463,16.5,Ambessa,Amumu,Janna,Orianna,Veigar,FiddleSticks,Kayle,Rell,Samira,Smolder,1
NA1_5510054849,16.5,Aatrox,Bard,Kassadin,Sion,Ziggs,Diana,Sona,Vayne,Velkoz,Yone,0
NA1_5510495675,16.5,Blitzcrank,Fiora,Nasus,Talon,Yunara,Diana,Gnar,Kaisa,Nocturne,Rakan,0
NA1_5506153702,16.5,Bard,JarvanIV,Singed,Tristana,Veigar,Brand,Jayce,Karma,Nasus,Senna,0
NA1_5505876586,16.5,Aatrox,Ashe,Bard,Fizz,Vi,Cassiopeia,Karma,Nunu,RekSai,TwistedFate,0
NA1_5506075592,16.5,Garen,Pyke,Sion,Skarner,Yunara,Malzahar,Nasus,RekSai,Smolder,Sona,1
NA1_5505999736,16.5,Annie,Diana,Syndra,Tristana,Urgot,DrMundo,Elise,Leblanc,Twitch,XinZhao,0
NA1_5510576011,16.5,Ashe,AurelionSol,Gragas,Rumble,Talon,Briar,Caitlyn,Ornn,Soraka,Xerath,1
NA1_5509470690,16.5,Ekko,Kayn,Soraka,Talon,Udyr,Qiyana,Rumble,Sona,XinZhao,Zeri,0
NA1_5510158716,16.5,Draven,Karthus,Leona,Naafiri,Shen,Fizz,Garen,Nilah,Pyke,Yone,1
NA1_5507871156,16.5,Aurora,Briar,Karma,Malphite,Yunara,Jax,Kayn,Lissandra,Lulu,Twitch,1
NA1_5505621580,16.5,Akshan,Gragas,Lulu,Shen,Zeri,Lux,Shaco,Talon,Varus,Ziggs,1
NA1_5507602180,16.5,Ashe,Camille,Ezreal,Lillia,Zed,Karma,KogMaw,MissFortune,Shaco,Zaahen,0
NA1_5510409525,16.5,Ezreal,Jayce,Nami,Nocturne,Xerath,Gnar,Karthus,Lucian,Senna,Sylas,1
NA1_5506914872,16.5,Aurora,Ezreal,Karma,LeeSin,Veigar,Gangplank,Graves,Lucian,Nautilus,Neeko,1
NA1_5507311914,16.5,Elise,Nasus,Orianna,Thresh,Vayne,Hecarim,Jinx,Lissandra,Rell,Singed,1
NA1_5509774429,16.5,Ambessa,Anivia,Kaisa,Mel,Zaahen,Cassiopeia,Leona,Tryndamere,Viego,Yunara,0
NA1_5505980549,16.5,Ahri,LeeSin,Seraphine,Sion,Zeri,Caitlyn,DrMundo,Jax,Lux,Zoe,1
NA1_5508710002,16.5,Galio,JarvanIV,Malzahar,MissFortune,Volibear,Jax,Nocturne,Orianna,TahmKench,Velkoz,1
NA1_5510116872,16.5,Blitzcrank,Jhin,MasterYi,Mel,Shen,Fiora,Naafiri,Sivir,Thresh,Warwick,0
NA1_5507810796,16.5,Garen,Jhin,Nidalee,Xerath,Yone,Lucian,Nami,Rumble,Zac,Zed,0
NA1_5505663023,16.5,Braum,Sivir,Sylas,Udyr,Zaahen,Lucian,Maokai,Milio,Mordekaiser,Zed,0
NA1_5508108833,16.5,Ambessa,Gnar,Pantheon,Ryze,Sivir,Diana,Kaisa,Poppy,TahmKench,Vladimir,0
NA1_5509289590,16.5,Karma,Nasus,Udyr,Vayne,Viktor,Orianna,Pyke,Rengar,Teemo,Yasuo,0
NA1_5509282254,16.5,Akali,Illaoi,Kaisa,Khazix,Lulu,Graves,Jhin,Malzahar,Nami,Ornn,0
NA1_5510417802,16.5,Ahri,AurelionSol,Evelynn,Senna,Sett,Alistar,Jhin,Maokai,Olaf,Shaco,1
NA1_5508444776,16.5,Aatrox,Khazix,Thresh,Tristana,Viktor,Aurora,DrMundo,Jhin,Nautilus,Shaco,1
NA1_5505747230,16.5,Azir,Ivern,Rengar,Rumble,Vi,Ezreal,Graves,KSante,Taliyah,Thresh,1
NA1_5508130906,16.5,Ekko,Ezreal,Gnar,MasterYi,Sona,Jinx,Malphite,Milio,Rengar,Taliyah,0
NA1_5507150707,16.5,Caitlyn,FiddleSticks,Qiyana,Soraka,Zaahen,Gwen,Jhin,Neeko,Udyr,Yone,1
NA1_5508157801,16.5,Aphelios,Irelia,Lulu,Mordekaiser,Viego,Chogath,Kayn,Lucian,Riven,Yuumi,0
NA1_5505708913,16.5,Azir,Gwen,Hecarim,Leona,Samira,Graves,Mel,Rakan,Singed,Xerath,0
NA1_5509121278,16.5,Aatrox,Alistar,Ashe,Jayce,Kassadin,AurelionSol,Bard,Corki,Gnar,Udyr,1
NA1_5505578348,16.5,Akshan,Braum,Ezreal,Khazix,Mordekaiser,Amumu,Diana,FiddleSticks,Nunu,Vayne,0
NA1_5510533720,16.5,Aurora,Jayce,Jhin,Senna,Yone,Ekko,Ezreal,Khazix,Ryze,Sona,0
NA1_5506228866,16.5,Ezreal,Irelia,Lillia,Malzahar,Rakan,Shaco,Tristana,Varus,Velkoz,Vladimir,0
NA1_5507774671,16.5,Anivia,Darius,Sivir,Sylas,Yasuo,LeeSin,Mordekaiser,Seraphine,Soraka,Yone,1
NA1_5506406712,16.5,Akshan,Caitlyn,Karma,Khazix,Lissandra,Jhin,Morgana,Nidalee,Talon,Varus,1
NA1_5507061599,16.5,Bard,Elise,KSante,Xayah,Yone,JarvanIV,Maokai,Riven,Yunara,Zoe,0
NA1_5509778318,16.5,Akali,Aphelios,Nami,Udyr,Vayne,Kassadin,Lucian,MissFortune,Thresh,Viego,1
NA1_5506750686,16.5,Ahri,Ambessa,Hecarim,Nautilus,Smolder,Jinx,Renekton,Rengar,Sylas,Xerath,0
NA1_5510658742,16.5,Ahri,Ambessa,Aphelios,Camille,Soraka,Bard,Katarina,Pantheon,Smolder,Warwick,1
NA1_5506030590,16.5,Belveth,Smolder,Yorick,Yuumi,Zilean,Lulu,RekSai,Teemo,Vayne,Yunara,1
NA1_5508247488,16.5,Darius,Sona,Udyr,Yasuo,Zeri,Illaoi,Kaisa,Karma,Lissandra,Nocturne,0
NA1_5506033051,16.5,Braum,Garen,Lillia,Lucian,Lux,Elise,Lulu,TwistedFate,Varus,Zeri,0
NA1_5510653594,16.5,Belveth,Brand,Riven,Sivir,Thresh,MasterYi,Orianna,Smolder,Taric,Yone,1
NA1_5508717783,16.5,Bard,Garen,Kaisa,Malzahar,Sejuani,Draven,Karma,Shen,TwistedFate,Zaahen,0
NA1_5510738208,16.5,Ahri,Garen,Karthus,Pyke,RekSai,Chogath,DrMundo,Lulu,Riven,Tristana,1
NA1_5510165893,16.5,Ahri,Brand,Graves,Nautilus,Poppy,Braum,Darius,Hecarim,Swain,Xayah,1
NA1_5506234466,16.5,Garen,Jhin,Leona,Lillia,Lissandra,Morgana,Olaf,Samira,Sion,TwistedFate,1
NA1_5509455927,16.5,Cassiopeia,Darius,Lulu,Ryze,Yunara,Ekko,Gangplank,Hecarim,Nami,Senna,0
NA1_5508396758,16.5,Galio,KSante,Naafiri,Senna,Soraka,Rammus,Sion,Talon,Varus,Zilean,0
NA1_5510882202,16.5,Akali,Jinx,Shen,Thresh,Yone,Anivia,Ashe,Fizz,Sion,Xerath,1
NA1_5508971724,16.5,Caitlyn,Darius,Diana,Fizz,Rengar,Garen,Malphite,Swain,Thresh,Ziggs,1
NA1_5508094353,16.5,Ambessa,Gragas,Lux,Yone,Zoe,Ekko,Morgana,Samira,Sion,Thresh,1
NA1_5508019088,16.5,Bard,Caitlyn,Gnar,Sylas,Ziggs,Camille,Kassadin,Neeko,Nunu,Smolder,0
NA1_5510883264,16.5,Ahri,Leona,Sion,Sivir,Zaahen,Irelia,Karthus,Lux,RekSai,Thresh,0
NA1_5509408440,16.5,DrMundo,Jinx,Varus,Viego,Xerath,Ekko,Graves,Kaisa,Nami,Ornn,0
NA1_5509301446,16.5,Heimerdinger,Karthus,Kayn,Nautilus,Qiyana,Jinx,Naafiri,Nidalee,Thresh,Udyr,1
NA1_5509631978,16.5,Draven,Milio,RekSai,Sylas,Vayne,Kassadin,Nocturne,Qiyana,Shen,Twitch,0
NA1_5507948704,16.5,Akali,Gangplank,Jayce,Jinx,Milio,DrMundo,Karthus,Lissandra,Poppy,Qiyana,0
NA1_5509485078,16.5,Graves,Jayce,Kaisa,Karma,Sona,Jax,Nami,Seraphine,Talon,Xerath,1
NA1_5510262427,16.5,Alistar,Aurora,Ezreal,Ornn,Sylas,Ambessa,Irelia,Nautilus,Yunara,Ziggs,1
NA1_5510539041,16.5,Caitlyn,Darius,Nunu,Taric,Zoe,JarvanIV,Kaisa,Nautilus,Quinn,Swain,0
NA1_5507027723,16.5,Ekko,Khazix,Nami,Smolder,Teemo,Graves,Leona,Orianna,Sion,Xayah,0
NA1_5505925997,16.5,Ambessa,Braum,Evelynn,Jinx,Sion,Fiora,KogMaw,LeeSin,Lulu,Vladimir,1
NA1_5505655091,16.5,Aatrox,Ezreal,Khazix,Pyke,Ryze,Bard,Kaisa,Rumble,Vi,Zed,0
